crash_date,crash_time,borough,zip_code,latitude,longitude,location,on_street_name,off_street_name,cross_street_name,number_of_persons_injured,number_of_persons_killed,number_of_pedestrians_injured,number_of_pedestrians_killed,number_of_cyclist_injured,number_of_cyclist_killed,number_of_motorist_injured,number_of_motorist_killed,contributing_factor_vehicle_1,contributing_factor_vehicle_2,collision_id,vehicle_type_code1,vehicle_type_code2,day_of_week,month,is_weekend,year
2021-09-07,3,QUEENS,11372.0,40.748318,-73.87742,"
,  
(40.748318, -73.87742)",ROOSEVELT AVENUE,89 STREET,Unknown,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,4457032,Sedan,Unknown,Tuesday,September,0,2021
2021-07-05,6,QUEENS,11434.0,40.68651,-73.76815,"
,  
(40.68651, -73.76815)",BAISLEY BOULEVARD,119 ROAD,Unknown,0,0,0,0,0,0,0,0,Other Vehicular,Unspecified,4456651,Sedan,Sedan,Monday,July,0,2021
2021-09-10,19,BROOKLYN,11207.0,40.624203,-74.177124,"
,  
(40.624203, -74.177124)",STATEN ISLAND EXPRESSWAY,Unknown,Unknown,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,4456537,Sedan,Unknown,Friday,September,0,2021
2021-07-06,9,BROOKLYN,11207.0,40.744526,-73.77161,"
,  
(40.744526, -73.77161)",CLEARVIEW EXPRESSWAY,Unknown,Unknown,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Unspecified,4456646,Box Truck,Box Truck,Tuesday,July,0,2021
2021-07-01,15,BROOKLYN,11207.0,40.576965,-74.16974,"
,  
(40.576965, -74.16974)",RICHMOND AVENUE,YUKON AVENUE,Unknown,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unknown,4456631,Sedan,Unknown,Thursday,July,0,2021
2021-07-07,18,BRONX,10461.0,40.8502,-73.8302,"
,  
(40.8502, -73.8302)",ARNOW PLACE,WESTCHESTER AVENUE,Unknown,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,4456572,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Wednesday,July,0,2021
2021-09-08,17,MANHATTAN,10013.0,40.715477,-73.998085,"
,  
(40.715477, -73.998085)",Unknown,Unknown,65        BAYARD STREET,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,4456851,Box Truck,Sedan,Wednesday,September,0,2021
2021-09-11,7,BROOKLYN,11229.0,40.611477,-73.94883,"
,  
(40.611477, -73.94883)",BEDFORD AVENUE,AVENUE P,Unknown,1,0,0,0,0,0,1,0,Unspecified,Unspecified,4455822,Station Wagon/Sport Utility Vehicle,Taxi,Saturday,September,1,2021
2021-07-08,11,BROOKLYN,11207.0,40.681515,-73.90412,"
,  
(40.681515, -73.90412)",BUSHWICK AVENUE,EASTERN PARKWAY,Unknown,1,0,0,0,0,0,1,0,Passing or Lane Usage Improper,Unspecified,4456587,Station Wagon/Sport Utility Vehicle,Sedan,Thursday,July,0,2021
2021-09-11,8,BROOKLYN,11204.0,40.61578,-73.99995,"
,  
(40.61578, -73.99995)",BAY RIDGE PARKWAY,NEW UTRECHT AVENUE,Unknown,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,4455993,Ambulance,Bike,Saturday,September,1,2021
2021-09-08,8,MANHATTAN,10031.0,40.82207,-73.94993,"
,  
(40.82207, -73.94993)",WEST 140 STREET,AMSTERDAM AVENUE,Unknown,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,Unknown,4456721,Sedan,Unknown,Wednesday,September,0,2021
2021-09-11,23,QUEENS,11368.0,40.74606,-73.85583,"
,  
(40.74606, -73.85583)",Unknown,Unknown,108-10    48 AVENUE,0,0,0,0,0,0,0,0,Unspecified,Unknown,4456186,Sedan,Unknown,Saturday,September,1,2021
2021-09-09,12,QUEENS,11207.0,40.72013,-73.79038,"
,  
(40.72013, -73.79038)",GRAND CENTRAL PARKWAY,UTOPIA PARKWAY,Unknown,1,0,0,0,0,0,1,0,Unspecified,Unknown,4456819,Motorcycle,Unknown,Thursday,September,0,2021
2021-07-07,17,QUEENS,11433.0,40.688435,-73.78765,"
,  
(40.688435, -73.78765)",LINDEN BOULEVARD,BEDELL STREET,Unknown,1,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,4456609,Station Wagon/Sport Utility Vehicle,E-Bike,Wednesday,July,0,2021
2021-09-11,18,BRONX,10457.0,40.84964,-73.89661,"
,  
(40.84964, -73.89661)",EAST 179 STREET,WASHINGTON AVENUE,Unknown,2,0,0,0,0,0,2,0,Failure to Yield Right-of-Way,Unspecified,4456078,Station Wagon/Sport Utility Vehicle,Sedan,Saturday,September,1,2021
2021-09-09,17,QUEENS,11416.0,40.68329,-73.85491,"
,  
(40.68329, -73.85491)",Unknown,Unknown,85-01     ROCKAWAY BOULEVARD,0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,4456529,Sedan,Unknown,Thursday,September,0,2021
2021-09-08,18,MANHATTAN,10027.0,40.812912,-73.95364,"
,  
(40.812912, -73.95364)",Unknown,Unknown,415       WEST 127 STREET,0,0,0,0,0,0,0,0,Driver Inexperience,Unknown,4456726,Taxi,Unknown,Wednesday,September,0,2021
2021-09-11,20,QUEENS,11434.0,40.6639,-73.7804,"
,  
(40.6639, -73.7804)",Unknown,Unknown,145-26    158 STREET,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,4456558,Station Wagon/Sport Utility Vehicle,Unknown,Saturday,September,1,2021
2021-07-05,0,QUEENS,11691.0,40.59312,-73.772705,"
,  
(40.59312, -73.772705)",EDGEMERE AVENUE,BEACH 41 STREET,Unknown,0,0,0,0,0,0,0,0,Driver Inexperience,Unknown,4456705,Sedan,Unknown,Monday,July,0,2021
2021-06-29,16,BROOKLYN,11207.0,40.596687,-73.74422,"
,  
(40.596687, -73.74422)",BEACH 9 STREET,SEAGIRT BOULEVARD,Unknown,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,4456673,Station Wagon/Sport Utility Vehicle,Unknown,Tuesday,June,0,2021
2021-07-08,8,BROOKLYN,11207.0,40.673107,-73.99959,"
,  
(40.673107, -73.99959)",BROOKLYN QUEENS EXPRESSWAY,Unknown,Unknown,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,4456599,Tow Truck / Wrecker,Sedan,Thursday,July,0,2021
2021-07-09,10,BROOKLYN,11236.0,40.63874,-73.8952,"
,  
(40.63874, -73.8952)",ROCKAWAY PARKWAY,AVENUE L,Unknown,1,0,1,0,0,0,0,0,Tinted Windows,Unknown,4456688,Sedan,Unknown,Friday,July,0,2021
2021-09-11,17,QUEENS,11422.0,40.675255,-73.73207,"
,  
(40.675255, -73.73207)",BROOKVILLE BOULEVARD,133 AVENUE,Unknown,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,4455904,Sedan,Tow Truck / Wrecker,Saturday,September,1,2021
2021-09-11,1,BRONX,10453.0,40.846313,-73.92385,"
,  
(40.846313, -73.92385)",Unknown,Unknown,1523      UNDERCLIFF AVENUE,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,4455927,Dump,Sedan,Saturday,September,1,2021
2021-09-11,2,BROOKLYN,11229.0,40.608364,-73.95727,"
,  
(40.608364, -73.95727)",EAST 16 STREET,QUENTIN ROAD,Unknown,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,Unknown,4456395,Unknown,Unknown,Saturday,September,1,2021
2021-07-08,23,BROOKLYN,11208.0,40.682724,-73.88539,"
,  
(40.682724, -73.88539)",ELTON STREET,RIDGEWOOD AVENUE,Unknown,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,4456636,Station Wagon/Sport Utility Vehicle,Tractor Truck Diesel,Thursday,July,0,2021
2021-09-11,1,BRONX,10473.0,40.80789,-73.852844,"
,  
(40.80789, -73.852844)",SOUND VIEW AVENUE,STEPHENS AVENUE,Unknown,0,0,0,0,0,0,0,0,Aggressive Driving/Road Rage,Aggressive Driving/Road Rage,4456036,Sedan,Sedan,Saturday,September,1,2021
2021-09-10,0,BROOKLYN,11207.0,40.607754,-74.13205,"
,  
(40.607754, -74.13205)",BRADLEY AVENUE,SOUTH GANNON AVENUE,Unknown,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Unspecified,4456785,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Friday,September,0,2021
2021-09-10,11,BROOKLYN,11207.0,40.708324,-73.84314,"
,  
(40.708324, -73.84314)",JACKIE ROBINSON PKWY,Unknown,Unknown,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,4456764,Taxi,Unknown,Friday,September,0,2021
2021-09-10,17,MANHATTAN,10029.0,40.79194,-73.95281,"
,  
(40.79194, -73.95281)",Unknown,Unknown,1212      5 AVENUE,1,0,0,0,0,0,1,0,Unspecified,Unspecified,4456791,Taxi,Sedan,Friday,September,0,2021
2021-07-08,17,MANHATTAN,10002.0,40.718792,-73.98902,"
,  
(40.718792, -73.98902)",DELANCEY STREET,LUDLOW STREET,Unknown,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,4456614,Motorcycle,Unknown,Thursday,July,0,2021
2021-09-11,13,BROOKLYN,11207.0,40.86463,-73.892136,"
,  
(40.86463, -73.892136)",EAST 194 STREET,Unknown,Unknown,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,4455863,Sedan,Unknown,Saturday,September,1,2021
2021-09-11,0,BROOKLYN,11207.0,40.67856,-73.889015,"
,  
(40.67856, -73.889015)",FULTON STREET,BARBEY STREET,Unknown,0,0,0,0,0,0,0,0,Fell Asleep,Unspecified,4456313,Sedan,Sedan,Saturday,September,1,2021
2021-09-11,3,BROOKLYN,11207.0,40.721474,-73.98383,"
,  
(40.721474, -73.98383)",EAST HOUSTON STREET,Unknown,Unknown,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,4456409,Tow Truck / Wrecker,Garbage or Refuse,Saturday,September,1,2021
2021-09-11,4,MANHATTAN,10029.0,40.79184,-73.93556,"
,  
(40.79184, -73.93556)",EAST 111 STREET,FDR DRIVE,Unknown,0,0,0,0,0,0,0,0,Unspecified,Unknown,4455916,Sedan,Unknown,Saturday,September,1,2021
2021-09-11,21,BROOKLYN,11207.0,40.78076,-73.825424,"
,  
(40.78076, -73.825424)",WHITESTONE EXPRESSWAY,Unknown,Unknown,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,4456096,Sedan,Sedan,Saturday,September,1,2021
2021-09-11,20,BROOKLYN,11207.0,40.7359,-73.91338,"
,  
(40.7359, -73.91338)",BROOKLYN QUEENS EXPRESSWAY,Unknown,Unknown,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,4456878,Sedan,Station Wagon/Sport Utility Vehicle,Saturday,September,1,2021
2021-09-10,21,MANHATTAN,10002.0,40.710697,-73.984634,"
,  
(40.710697, -73.984634)",Unknown,Unknown,299       SOUTH STREET,1,0,0,0,0,0,0,0,Unspecified,Unspecified,4456953,Sedan,E-Scooter,Friday,September,0,2021
2021-09-10,14,BROOKLYN,11207.0,40.760777,-73.95702,"
,  
(40.760777, -73.95702)",FDR DRIVE,Unknown,Unknown,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,4456522,Sedan,Pick-up Truck,Friday,September,0,2021
2021-06-26,17,BRONX,10474.0,40.81358,-73.89385,"
,  
(40.81358, -73.89385)",Unknown,Unknown,770       BARRY STREET,0,0,0,0,0,0,0,0,Unspecified,Unknown,4456700,Sedan,Unknown,Saturday,June,1,2021
2021-09-11,23,BROOKLYN,11207.0,40.575302,-73.98453,"
,  
(40.575302, -73.98453)",SURF AVENUE,Unknown,Unknown,1,0,0,0,0,0,1,0,Passing or Lane Usage Improper,Turning Improperly,4456023,Sedan,Sedan,Saturday,September,1,2021
2021-09-10,13,BROOKLYN,11212.0,40.66843,-73.91919,"
,  
(40.66843, -73.91919)",PITKIN AVENUE,GRAFTON STREET,Unknown,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,4456810,Sedan,E-Bike,Friday,September,0,2021
2021-09-11,15,BROOKLYN,11207.0,40.81701,-73.9595,"
,  
(40.81701, -73.9595)",SAINT CLAIR PLACE,Unknown,Unknown,0,0,0,0,0,0,0,0,Unspecified,Unspecified,4456105,Sedan,Station Wagon/Sport Utility Vehicle,Saturday,September,1,2021
2021-07-08,16,BRONX,10458.0,40.85755,-73.882835,"
,  
(40.85755, -73.882835)",Unknown,Unknown,2488      CAMBRELENG AVENUE,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,4456668,Station Wagon/Sport Utility Vehicle,Unknown,Thursday,July,0,2021
2021-09-02,19,BROOKLYN,11207.0,40.89711,-73.88008,"
,  
(40.89711, -73.88008)",MAJOR DEEGAN EXPRESSWAY,Unknown,Unknown,0,0,0,0,0,0,0,0,Unspecified,Unknown,4456867,Sedan,Unknown,Thursday,September,0,2021
2021-09-11,15,BROOKLYN,11207.0,40.685795,-73.911644,"
,  
(40.685795, -73.911644)",BUSHWICK AVENUE,Unknown,Unknown,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,4456988,Station Wagon/Sport Utility Vehicle,Unknown,Saturday,September,1,2021
2021-09-07,22,BROOKLYN,11207.0,40.69305,-73.799446,"
,  
(40.69305, -73.799446)",108 AVENUE,SUTPHIN BOULEVARD,Unknown,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,4456859,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Tuesday,September,0,2021
2021-06-25,14,QUEENS,11691.0,40.609535,-73.75372,"
,  
(40.609535, -73.75372)",BEACH CHANNEL DRIVE,HASSOCK STREET,Unknown,0,0,0,0,0,0,0,0,Unspecified,Unspecified,4456663,Pick-up Truck,Unknown,Friday,June,0,2021
2021-07-08,18,BROOKLYN,11207.0,40.720627,-74.00522,"
,  
(40.720627, -74.00522)",AVENUE OF THE AMERICAS,Unknown,Unknown,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,4456624,Sedan,Sedan,Thursday,July,0,2021
2021-07-04,4,QUEENS,11369.0,40.763496,-73.87814,"
,  
(40.763496, -73.87814)",Unknown,Unknown,91-07     ASTORIA BOULEVARD,1,0,1,0,0,0,0,0,Unspecified,Unknown,4456563,Station Wagon/Sport Utility Vehicle,Unknown,Sunday,July,1,2021
2021-07-08,21,QUEENS,11416.0,40.686646,-73.849075,"
,  
(40.686646, -73.849075)",93 STREET,95 AVENUE,Unknown,1,0,0,0,0,0,1,0,Unsafe Speed,Unspecified,4456656,Sedan,Station Wagon/Sport Utility Vehicle,Thursday,July,0,2021
2021-09-11,15,BROOKLYN,11235.0,40.579445,-73.9544,"
,  
(40.579445, -73.9544)",Unknown,Unknown,101       CORBIN PLACE,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,4456388,Sedan,Station Wagon/Sport Utility Vehicle,Saturday,September,1,2021
2021-09-10,19,MANHATTAN,10019.0,40.762966,-73.973976,"
,  
(40.762966, -73.973976)",5 AVENUE,EAST 57 STREET,Unknown,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,4456757,Sedan,Motorcycle,Friday,September,0,2021
2021-09-11,0,BROOKLYN,11207.0,40.76555,-73.83911,"
,  
(40.76555, -73.83911)",VAN WYCK EXPWY,Unknown,Unknown,3,0,0,0,0,0,3,0,Driver Inexperience,Unspecified,4455827,Sedan,Station Wagon/Sport Utility Vehicle,Saturday,September,1,2021
2021-09-10,10,MANHATTAN,10028.0,40.779602,-73.95553,"
,  
(40.779602, -73.95553)",Unknown,Unknown,1280      LEXINGTON AVENUE,0,0,0,0,0,0,0,0,Backing Unsafely,Unknown,4456511,Sedan,Unknown,Friday,September,0,2021
2021-09-11,1,STATEN ISLAND,10312.0,40.553192,-74.164345,"
,  
(40.553192, -74.164345)",RIDGEWOOD AVENUE,GENESEE AVENUE,Unknown,0,0,0,0,0,0,0,0,Unsafe Speed,Unspecified,4456741,Sedan,Station Wagon/Sport Utility Vehicle,Saturday,September,1,2021
2021-09-11,18,BRONX,10460.0,40.836094,-73.883995,"
,  
(40.836094, -73.883995)",Unknown,Unknown,1005      EAST 174 STREET,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,4455973,E-Bike,Station Wagon/Sport Utility Vehicle,Saturday,September,1,2021
2021-07-08,12,BROOKLYN,11229.0,40.59692,-73.94122,"
,  
(40.59692, -73.94122)",Unknown,Unknown,3540      NOSTRAND AVENUE,0,0,0,0,0,0,0,0,Unspecified,Unknown,4456695,Sedan,Unknown,Thursday,July,0,2021
2021-09-11,22,BROOKLYN,11204.0,40.62318,-73.98611,"
,  
(40.62318, -73.98611)",18 AVENUE,58 STREET,Unknown,0,0,0,0,0,0,0,0,Unspecified,Unspecified,4456420,Sedan,Sedan,Saturday,September,1,2021
2021-09-11,18,BROOKLYN,11207.0,40.67562,-73.88826,"
,  
(40.67562, -73.88826)",LIBERTY AVENUE,BARBEY STREET,Unknown,0,0,0,0,0,0,0,0,Unspecified,Unspecified,4456317,Tow Truck / Wrecker,Sedan,Saturday,September,1,2021
2021-09-07,12,MANHATTAN,10026.0,40.80609,-73.95414,"
,  
(40.80609, -73.95414)",Unknown,Unknown,2200      8 AVENUE,0,0,0,0,0,0,0,0,Unsafe Speed,Unknown,4456781,Sedan,Unknown,Tuesday,September,0,2021
2021-09-10,17,BRONX,10467.0,40.87739,-73.8665,"
,  
(40.87739, -73.8665)",WHITE PLAINS ROAD,EAST GUN HILL ROAD,Unknown,1,0,0,0,0,0,0,0,Unsafe Lane Changing,Driver Inattention/Distraction,4457006,Station Wagon/Sport Utility Vehicle,E-Bike,Friday,September,0,2021
2021-09-11,19,BROOKLYN,11207.0,40.689133,-73.951324,"
,  
(40.689133, -73.951324)",NOSTRAND AVENUE,Unknown,Unknown,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Failure to Yield Right-of-Way,4456149,Sedan,Sedan,Saturday,September,1,2021
2021-06-30,19,BRONX,10452.0,40.83604,-73.92222,"
,  
(40.83604, -73.92222)",Unknown,Unknown,2         EAST 167 STREET,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,4456667,Sedan,Unknown,Wednesday,June,0,2021
2021-09-10,20,MANHATTAN,10021.0,40.76649,-73.95696,"
,  
(40.76649, -73.95696)",EAST 70 STREET,1 AVENUE,Unknown,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unknown,4456885,Station Wagon/Sport Utility Vehicle,Unknown,Friday,September,0,2021
2021-07-08,13,BROOKLYN,11222.0,40.731613,-73.9545,"
,  
(40.731613, -73.9545)",MANHATTAN AVENUE,JAVA STREET,Unknown,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,4456595,Pick-up Truck,Bike,Thursday,July,0,2021
2021-09-11,8,MANHATTAN,10038.0,40.708324,-74.00311,"
,  
(40.708324, -74.00311)",Unknown,Unknown,294       PEARL STREET,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,4456980,Sedan,Sedan,Saturday,September,1,2021
2021-09-11,19,BROOKLYN,11203.0,40.65375,-73.931274,"
,  
(40.65375, -73.931274)",Unknown,Unknown,730       LINDEN BOULEVARD,0,0,0,0,0,0,0,0,Unsafe Speed,Unspecified,4456203,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Saturday,September,1,2021
2021-07-01,8,QUEENS,11691.0,40.60675,-73.756645,"
,  
(40.60675, -73.756645)",Unknown,Unknown,22-59     DIX AVENUE,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,4456678,Station Wagon/Sport Utility Vehicle,Unknown,Thursday,July,0,2021
2022-03-25,9,QUEENS,11101.0,40.743534,-73.93951,"
,  
(40.743534, -73.93951)",28 STREET,47 AVENUE,Unknown,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,4514217,Sedan,Sedan,Friday,March,0,2022
2021-09-01,19,QUEENS,11434.0,40.678364,-73.77949,"
,  
(40.678364, -73.77949)",BREWER BOULEVARD,BAISLEY BOULEVARD,Unknown,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,Unknown,4456903,Sedan,Unknown,Wednesday,September,0,2021
2021-09-10,15,MANHATTAN,10013.0,40.724274,-74.01136,"
,  
(40.724274, -74.01136)",WEST STREET,WATTS STREET,Unknown,1,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,4456982,Sedan,E-Bike,Friday,September,0,2021
2021-09-11,14,MANHATTAN,10031.0,40.8188,-73.956024,"
,  
(40.8188, -73.956024)",BROADWAY,WEST 133 STREET,Unknown,0,0,0,0,0,0,0,0,Driver Inexperience,Unknown,4456104,Box Truck,Unknown,Saturday,September,1,2021
2021-09-10,9,QUEENS,11433.0,40.69558,-73.788704,"
,  
(40.69558, -73.788704)",Unknown,Unknown,164-21    109 AVENUE,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,4456860,Pick-up Truck,Unknown,Friday,September,0,2021
2021-09-11,3,BROOKLYN,11207.0,40.80484,-73.912796,"
,  
(40.80484, -73.912796)",JACKSON AVENUE,Unknown,Unknown,0,0,0,0,0,0,0,0,Unspecified,Unspecified,4456454,Pick-up Truck,Sedan,Saturday,September,1,2021
2021-09-11,1,BROOKLYN,11225.0,40.658466,-73.96049,"
,  
(40.658466, -73.96049)",Unknown,Unknown,609       FLATBUSH AVENUE,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,4455840,Pick-up Truck,Sedan,Saturday,September,1,2021
2021-09-11,11,BRONX,10468.0,40.868164,-73.90054,"
,  
(40.868164, -73.90054)",Unknown,Unknown,79        WEST KINGSBRIDGE ROAD,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,4456235,Sedan,Bike,Saturday,September,1,2021
2021-09-11,21,BROOKLYN,11225.0,40.66169,-73.96143,"
,  
(40.66169, -73.96143)",FLATBUSH AVENUE,LEFFERTS AVENUE,Unknown,2,0,0,0,0,0,2,0,Driver Inexperience,Unspecified,4455935,Sedan,Chassis Cab,Saturday,September,1,2021
2021-07-09,12,BRONX,10467.0,40.87037,-73.87052,"
,  
(40.87037, -73.87052)",Unknown,Unknown,2970      BRONX PARK EAST,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,4456710,E-Bike,E-Bike,Friday,July,0,2021
2021-09-05,21,QUEENS,11412.0,40.69674,-73.76292,"
,  
(40.69674, -73.76292)",114 DRIVE,MEXICO STREET,Unknown,5,0,0,0,0,0,5,0,Unspecified,Unspecified,4457021,Sedan,Sedan,Sunday,September,1,2021
2021-09-11,3,BROOKLYN,11207.0,40.65958,-73.89247,"
,  
(40.65958, -73.89247)",SHEFFIELD AVENUE,HEGEMAN AVENUE,Unknown,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,4456296,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Saturday,September,1,2021
2021-09-11,11,BROOKLYN,11207.0,40.83232,-73.87395,"
,  
(40.83232, -73.87395)",BRONX RIVER PARKWAY,Unknown,Unknown,3,0,0,0,0,0,3,0,Unsafe Speed,Unspecified,4456043,Station Wagon/Sport Utility Vehicle,Sedan,Saturday,September,1,2021
2021-09-11,21,QUEENS,11385.0,40.708534,-73.914925,"
,  
(40.708534, -73.914925)",DE KALB AVENUE,ONDERDONK AVENUE,Unknown,0,0,0,0,0,0,0,0,Unspecified,Unspecified,4456227,Sedan,Station Wagon/Sport Utility Vehicle,Saturday,September,1,2021
2021-07-08,16,QUEENS,11105.0,40.777496,-73.90784,"
,  
(40.777496, -73.90784)",Unknown,Unknown,31-20     21 AVENUE,0,0,0,0,0,0,0,0,Unspecified,Unknown,4456682,Sedan,Unknown,Thursday,July,0,2021
2021-07-02,14,BROOKLYN,11207.0,40.83406,-73.944885,"
,  
(40.83406, -73.944885)",BROADWAY,Unknown,Unknown,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,Unknown,4456576,Unknown,Unknown,Friday,July,0,2021
2021-09-11,23,QUEENS,11430.0,40.66615,-73.80575,"
,  
(40.66615, -73.80575)",SOUTH CONDUIT AVENUE,134 STREET,Unknown,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,4456134,Sedan,Station Wagon/Sport Utility Vehicle,Saturday,September,1,2021
2021-07-08,15,MANHATTAN,10039.0,40.82324,-73.938835,"
,  
(40.82324, -73.938835)",Unknown,Unknown,211       WEST 147 STREET,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,4456605,Sedan,Unknown,Thursday,July,0,2021
2021-07-09,12,QUEENS,11435.0,40.6974,-73.80952,"
,  
(40.6974, -73.80952)",143 STREET,95 AVENUE,Unknown,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,4456699,Bus,Station Wagon/Sport Utility Vehicle,Friday,July,0,2021
2021-07-09,3,QUEENS,11434.0,40.67897,-73.75985,"
,  
(40.67897, -73.75985)",MERRICK BOULEVARD,BELKNAP STREET,Unknown,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,4456650,Sedan,Unknown,Friday,July,0,2021
2021-09-11,2,STATEN ISLAND,10304.0,40.590313,-74.09794,"
,  
(40.590313, -74.09794)",GARRETSON AVENUE,JEFFERSON STREET,Unknown,0,0,0,0,0,0,0,0,Animals Action,Unspecified,4456752,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Saturday,September,1,2021
2021-07-09,0,BROOKLYN,11239.0,40.654343,-73.864204,"
,  
(40.654343, -73.864204)",Unknown,Unknown,11629     SEAVIEW AVENUE,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,4456637,Station Wagon/Sport Utility Vehicle,Unknown,Friday,July,0,2021
2021-09-11,15,STATEN ISLAND,10310.0,40.62782,-74.12126,"
,  
(40.62782, -74.12126)",FOREST AVENUE,CLOVE ROAD,Unknown,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,4456769,Sedan,Sedan,Saturday,September,1,2021
2021-09-10,21,BROOKLYN,11207.0,40.592037,-74.15436,"
,  
(40.592037, -74.15436)",Unknown,Unknown,1128      ROCKLAND AVENUE,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Unspecified,4456786,Sedan,Unknown,Friday,September,0,2021
2021-09-08,10,BROOKLYN,11207.0,40.79293,-73.950005,"
,  
(40.79293, -73.950005)",EAST 105 STREET,Unknown,Unknown,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Failure to Yield Right-of-Way,4456798,Sedan,Bike,Wednesday,September,0,2021
2021-09-11,10,BROOKLYN,11207.0,40.8452,-73.916885,"
,  
(40.8452, -73.916885)",CROSS BRONX EXPY,Unknown,Unknown,1,0,0,0,0,0,1,0,Reaction to Uninvolved Vehicle,Unknown,4456410,Motorcycle,Unknown,Saturday,September,1,2021
2021-09-11,7,QUEENS,11367.0,40.72609,-73.830154,"
,  
(40.72609, -73.830154)",Unknown,Unknown,70-07     PARK DRIVE EAST,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Following Too Closely,4455912,Sedan,Sedan,Saturday,September,1,2021
2021-09-11,16,MANHATTAN,10022.0,40.76092,-73.96704,"
,  
(40.76092, -73.96704)",3 AVENUE,EAST 58 STREET,Unknown,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,4455917,Taxi,Box Truck,Saturday,September,1,2021
